Simulation,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,Points
1,8480994,Damien Giroux,C,MIN,23,28,2,14,16
1,8475324,Nick Jensen,D,WSH,33,82,2,14,16
1,8476941,Connor Carrick,D,BOS,29,27,1,15,16
1,8481606,Jordan Spence,D,LAK,22,44,0,16,16
1,8470638,Patrice Bergeron,C,BOS,38,27,10,5,15
1,8482101,Danil Gushchin,L,SJS,21,30,7,8,15
1,8477987,Ryan Donato,C,CHI,27,51,6,9,15
1,8476858,Phillip Di Giuseppe,L,VAN,30,62,6,9,15
1,8476442,Matt Nieto,L,PIT,31,53,6,9,15
1,8476525,Colin Miller,D,NJD,31,61,5,10,15
1,8481178,Egor Zamula,D,PHI,23,44,5,10,15
1,8479996,Cody Glass,C,NSH,24,54,5,10,15
1,8473548,Phil Kessel,R,VGK,36,28,4,11,15
1,8479324,Ryan Lindgren,D,NYR,25,80,2,13,15
1,8477845,Trevor van Riemsdyk,D,WSH,32,70,0,15,15
1,8481690,Tyler Angle,C,CBJ,23,29,11,3,14
1,8478468,Jeremy Lauzon,D,NSH,26,82,10,4,14
1,8482679,Matt Coronato,R,CGY,21,42,6,8,14
1,8474031,Kevin Shattenkirk,D,BOS,34,44,5,9,14
1,8478042,Viktor Arvidsson,R,LAK,30,32,5,9,14
1,8482117,Lukas Reichel,L,CHI,21,77,5,9,14
1,8478970,Jalen Chatfield,D,CAR,27,48,5,9,14
1,8480144,David Kampf,C,TOR,28,78,5,9,14
1,8477979,Nicolas Aube-Kubel,R,WSH,27,39,5,9,14
1,8481596,Shane Pinto,C,OTT,23,41,4,10,14
1,8473504,Cal Clutterbuck,R,NYI,36,53,4,10,14
1,8477380,Jonny Brodzinski,C,NYR,30,35,4,10,14
1,8481568,Alex Vlasic,D,CHI,22,76,3,11,14
1,8480807,Mattias Samuelsson,D,BUF,23,69,3,11,14
1,8481523,Kirby Dach,C,MTL,22,29,3,11,14
1,8474716,Jared Spurgeon,D,MIN,34,44,2,12,14
1,8477903,Garnet Hathaway,R,PHI,32,81,10,3,13
1,8481013,Jonatan Berggren,R,DET,23,37,9,4,13
1,8480289,Morgan Barron,C,WPG,25,51,9,4,13
1,8477446,Michael McCarron,R,NSH,28,43,7,6,13
1,8482259,Bobby McMann,C,TOR,27,29,7,6,13
1,8475791,Taylor Hall,L,CHI,32,37,6,7,13
1,8480448,Parker Kelly,L,OTT,24,51,6,7,13
1,8480762,Eric Robinson,L,BUF,28,54,4,9,13
1,8482711,Stanislav Svozil,D,CBJ,20,29,3,10,13
1,8476967,Brett Kulak,D,EDM,29,82,3,10,13
1,8477406,Mattias Janmark,C,EDM,31,71,3,10,13
1,8473544,Derick Brassard,C,OTT,36,31,3,10,13
1,8476917,Adam Pelech,D,NYI,29,58,2,11,13
1,8475825,Jani Hakanpää,D,DAL,31,82,2,11,13
1,8482192,Isaak Phillips,D,CHI,22,56,0,13,13
1,8477353,Tyler Motte,C,TBL,28,72,9,3,12
1,8480192,Johnathan Kovacevic,D,MTL,26,74,8,4,12
1,8479336,Carl Grundstrom,R,LAK,26,50,8,4,12
1,8480072,Lias Andersson,C,LAK,25,30,7,5,12
1,8481517,Brett Leason,R,ANA,24,43,6,6,12
1,8480883,Ty Smith,D,PIT,23,31,5,7,12
1,8474683,Derek Grant,C,ANA,33,28,5,7,12
1,8480748,Kiefer Sherwood,L,NSH,28,41,5,7,12
1,8476410,Josh Leivo,L,STL,30,28,5,7,12
1,8477488,Brett Pesce,D,CAR,29,71,4,8,12
1,8476473,Connor Murphy,D,CHI,30,70,4,8,12
1,8471276,David Krejci,C,BOS,37,27,4,8,12
1,8480891,Michael Kesselring,D,ARI,23,36,4,8,12
1,8481522,Peyton Krebs,C,BUF,22,80,4,8,12
1,8479344,Jesse Puljujarvi,R,PIT,25,36,4,8,12
1,8480073,Erik Brannstrom,D,OTT,24,45,3,9,12
1,8476467,Jamie Oleksiak,D,SEA,31,82,2,10,12
1,8481605,Jackson LaCombe,D,ANA,22,76,2,10,12
1,8476874,Olli Maatta,D,DET,29,46,2,10,12
1,8474567,Zach Bogosian,D,MIN,33,70,2,10,12
1,8478432,Christian Fischer,R,DET,26,51,2,10,12
1,8474013,Ian Cole,D,VAN,34,80,1,11,12
1,8480884,Calen Addison,D,SJS,23,45,1,11,12
1,8480860,Kevin Bahl,D,NJD,23,81,1,11,12
1,8475762,Derek Forbort,D,BOS,31,57,0,12,12
1,8476822,Luke Glendening,C,TBL,34,82,9,2,11
1,8475225,Craig Smith,C,DAL,34,50,7,4,11
1,8475177,Calvin de Haan,D,TBL,32,72,6,5,11
1,8480205,Emil Bemstrom,R,CBJ,24,31,5,6,11
1,8478585,Derek Ryan,C,EDM,37,51,5,6,11
1,8480879,Jacob Bernard-Docker,D,OTT,23,42,4,7,11
1,8476624,Barclay Goodrow,C,NYR,30,80,4,7,11
1,8480001,Urho Vaakanainen,D,ANA,24,74,3,8,11
1,8476988,Matt Benning,D,SJS,29,42,2,9,11
1,8471669,Paul Stastny,C,CAR,38,28,2,9,11
1,8478416,Erik Cernak,D,TBL,26,71,1,10,11
1,8477335,Kyle Burroughs,D,SJS,28,74,1,10,11
1,8475842,Sam Carrick,C,ANA,31,54,7,3,10
1,8480980,Connor Dewar,C,MIN,24,48,7,3,10
1,8478421,A.J. Greer,L,CGY,27,47,6,4,10
1,8480806,Isac Lundestrom,C,ANA,24,46,5,5,10
1,8477941,Nick Ritchie,L,CGY,28,27,5,5,10
1,8473604,Jonathan Toews,C,CHI,35,27,4,6,10
1,8475461,Andrew Agozzino,L,SJS,32,28,4,6,10
1,8476871,Tanner Pearson,L,MTL,31,36,4,6,10
1,8478434,Keegan Kolesar,R,VGK,26,50,4,6,10
1,8474612,Travis Hamonic,D,OTT,33,75,3,7,10
1,8471677,Jack Johnson,D,COL,36,80,3,7,10
1,8479414,Nathan Bastian,R,NJD,26,51,3,7,10
1,8479543,Michael Pezzetta,L,MTL,25,44,3,7,10
1,8480887,Jordan Harris,D,MTL,23,58,2,8,10
1,8479371,Dante Fabbro,D,NSH,25,42,2,8,10
1,8478399,Jonas Siegenthaler,D,NJD,26,66,1,9,10
1,8476429,Scott Mayfield,D,NYI,31,67,1,9,10
1,8480328,David Gust,R,CHI,29,27,7,2,9
1,8479718,Alex Barré-Boulet,C,TBL,26,35,6,3,9
1,8478870,Rudolfs Balcers,L,TBL,26,26,5,4,9
1,8479383,Boris Katchouk,L,CHI,25,35,5,4,9
1,8479328,Julien Gauthier,R,NYI,26,27,5,4,9
1,8479402,Jake Bean,D,CBJ,25,49,4,5,9
1,8478569,Noel Acciari,C,PIT,32,70,4,5,9
1,8476393,Nick Cousins,C,FLA,30,70,4,5,9
1,8481567,Henry Thrun,D,SJS,22,51,3,6,9
1,8480727,Zach Whitecloud,D,VGK,27,65,3,6,9
1,8477846,Ryan Carpenter,C,SJS,32,36,3,6,9
1,8480008,Adam Ruzicka,C,ARI,24,41,3,6,9
1,8478028,Fredrik Olofsson,L,COL,27,53,3,6,9
1,8473563,Nicklas Backstrom,C,WSH,36,37,2,7,9
1,8479315,Joey Anderson,R,CHI,25,28,2,7,9
1,8474162,Jake Muzzin,D,TOR,34,29,1,8,9
1,8479442,Troy Stecher,D,ARI,29,71,1,8,9
1,8481527,Kaedan Korczak,D,VGK,22,26,1,8,9
1,8477018,Ben Hutton,D,VGK,30,31,1,8,9
1,8483460,David Jiricek,D,CBJ,20,36,1,8,9
1,8476372,Nick Seeler,D,PHI,30,55,0,9,9
1,8482081,Sean Farrell,C,MTL,22,27,6,2,8
1,8481754,Nikita Nesterenko,C,ANA,22,28,5,3,8
1,8482712,Oskar Olausson,R,COL,21,28,5,3,8
1,8476856,Matt Dumba,D,ARI,29,78,4,4,8
1,8480252,Cole Guttman,C,CHI,24,27,4,4,8
1,8479322,Wade Allison,R,PHI,26,26,4,4,8
1,8479368,Max Jones,L,ANA,25,38,4,4,8
1,8481477,Nico Sturm,C,SJS,28,34,3,5,8
1,8480058,Pierre-Olivier Joseph,D,PIT,24,53,3,5,8
1,8479514,Rem Pitlick,C,CHI,26,36,3,5,8
1,8477392,Hudson Fasching,R,NYI,28,35,3,5,8
1,8477070,Liam O'Brien,C,ARI,29,49,3,5,8
1,8474009,Nick Bonino,C,NYR,35,73,2,6,8
1,8480995,Pontus Holmberg,R,TOR,24,27,2,6,8
1,8479576,Vincent Desharnais,D,EDM,27,49,1,7,8
1,8477015,Connor Brown,R,EDM,29,75,1,7,8
1,8478495,Denis Gurianov,R,NSH,26,40,1,7,8
1,8477971,Andreas Englund,D,LAK,27,52,1,7,8
1,8477034,Jaycob Megna,D,CHI,31,45,0,8,8
1,8475718,Justin Holl,D,DET,31,63,0,8,8
1,8479439,Jacob MacDonald,D,SJS,30,21,6,1,7
1,8471709,Marc-Edouard Vlasic,D,SJS,36,31,5,2,7
1,8477478,William Carrier,L,VGK,29,33,5,2,7
1,8477573,Nathan Walker,L,STL,29,18,5,2,7
1,8482241,Radim Zohorna,L,PIT,27,31,4,3,7
1,8471303,Alexander Edler,D,LAK,37,30,3,4,7
1,8481058,Jesse Ylönen,R,MTL,24,43,3,4,7
1,8480874,Adam Ginning,D,PHI,23,26,2,5,7
1,8476891,Matt Grzelcyk,D,BOS,29,41,2,5,7
1,8481812,Nikolai Knyzhov,D,SJS,26,38,2,5,7
1,8479458,Nikita Zaitsev,D,CHI,32,26,2,5,7
1,8482730,Brandt Clarke,D,LAK,20,38,2,5,7
1,8477541,Dakota Mermis,D,MIN,29,37,2,5,7
1,8476915,Jujhar Khaira,L,MIN,29,29,2,5,7
1,8478099,Kevin Labanc,R,SJS,28,32,2,5,7
1,8481641,Joel Kiviranta,L,COL,27,40,2,5,7
1,8480880,Jakub Lauko,C,BOS,23,40,2,5,7
1,8470966,Mark Giordano,D,TOR,40,36,1,6,7
1,8477499,Rasmus Ristolainen,D,PHI,29,57,1,6,7
1,8476441,Joel Edmundson,D,WSH,30,66,1,6,7
1,8474207,Nick Holden,D,OTT,36,31,1,6,7
1,8481537,Nikita Okhotiuk,D,SJS,23,38,1,6,7
1,8478502,Dennis Gilbert,D,CGY,27,31,1,6,7
1,8478104,Sammy Blais,L,STL,27,43,1,6,7
1,8480871,Adam Boqvist,D,CBJ,23,22,0,7,7
1,8479520,Brandon Duhaime,R,MIN,26,54,4,2,6
1,8479066,Ryan Lomberg,L,FLA,29,55,4,2,6
1,8470610,Zach Parise,L,COL,39,33,3,3,6
1,8476278,Colin Blackwell,C,CHI,30,25,3,3,6
1,8477454,Adam Erne,L,EDM,28,54,3,3,6
1,8479968,Vinni Lettieri,C,MIN,28,24,3,3,6
1,8477369,Carson Soucy,D,VAN,29,21,2,4,6
1,8482496,Nils Aman,C,VAN,23,31,2,4,6
1,8480789,Oliver Wahlstrom,R,NYI,23,27,2,4,6
1,8480222,Sebastian Aho,D,NYI,27,41,1,5,6
1,8474568,Luke Schenn,D,NSH,34,36,1,5,6
1,8479982,Conor Timmins,D,TOR,25,16,1,5,6
1,8479369,Andrew Peeke,D,CBJ,25,20,0,6,6
1,8480950,Ilya Lyubushkin,D,ANA,29,79,0,6,6
1,8475797,Jarred Tinordi,D,CHI,31,32,0,6,6
1,8479372,Josh Mahura,D,FLA,25,20,0,6,6
1,8479291,Kevin Rooney,C,CGY,30,33,4,1,5
1,8477930,Pierre-Edouard Bellemare,L,SEA,38,29,4,1,5
1,8480184,Gustav Lindström,D,ANA,25,22,3,2,5
1,8470595,Eric Staal,C,FLA,39,27,3,2,5
1,8478408,Travis Dermott,D,ARI,27,37,2,3,5
1,8482964,Arber Xhekaj,D,MTL,22,24,2,3,5
1,8475750,Jon Merrill,D,MIN,31,38,2,3,5
1,8474618,Marco Scandella,D,STL,33,49,2,3,5
1,8478131,Ondrej Kase,R,CAR,28,28,2,3,5
1,8476310,Lukas Sedlak,C,PHI,30,26,2,3,5
1,8480025,MacKenzie Entwistle,R,CHI,24,46,2,3,5
1,8479536,Axel Jonsson-Fjallby,L,WPG,25,26,2,3,5
1,8479348,Kale Clague,D,BUF,25,28,1,4,5
1,8474090,Brendan Smith,D,NJD,34,36,1,4,5
1,8477384,Josh Brown,D,ARI,29,28,1,4,5
1,8480031,Max Comtois,L,ANA,24,28,1,4,5
1,8481708,Zac Jones,D,NYR,23,17,1,4,5
1,8481592,Jakob Pelletier,L,CGY,22,31,1,4,5
1,8480084,Nick DeSimone,D,NJD,29,23,1,4,5
1,8479671,Mathieu Olivier,R,CBJ,26,25,1,4,5
1,8479547,Matthew Phillips,R,PIT,25,27,1,4,5
1,8476919,Chris Tierney,C,NJD,29,28,1,4,5
1,8476952,Dominic Toninato,C,WPG,29,15,1,4,5
1,8482652,Walker Duehr,R,CGY,26,26,1,4,5
1,8480913,Jordan Gross,D,NSH,28,27,0,5,5
1,8477482,Zach Sanford,L,CHI,29,26,0,5,5
1,8476878,Zemgus Girgensons,L,BUF,29,36,4,0,4
1,8479580,Dylan Gambrell,C,OTT,27,31,4,0,4
1,8480901,Karson Kuhlman,C,WPG,28,30,3,1,4
1,8482077,Dylan Holloway,L,EDM,22,23,3,1,4
1,8480011,Klim Kostin,C,DET,24,32,3,1,4
1,8481617,Vasily Podkolzin,R,VAN,22,26,2,2,4
1,8479370,Tyson Jost,C,BUF,25,29,2,2,4
1,8477931,Tomas Nosek,L,NJD,31,40,2,2,4
1,8481019,David Gustafsson,C,WPG,23,27,2,2,4
1,8479981,Jonah Gadjovich,L,FLA,25,27,2,2,4
1,8482516,Matthew Kessel,D,STL,23,47,1,3,4
1,8476449,Scott Harrington,D,ANA,30,28,1,3,4
1,8480041,Dmitri Samorukov,D,STL,24,28,1,3,4
1,8477938,Haydn Fleury,D,TBL,27,16,1,3,4
1,8481167,Brayden Pachal,D,CGY,24,50,1,3,4
1,8480275,Nick Swaney,R,MIN,26,28,1,3,4
1,8480003,Jesper Boqvist,C,BOS,25,20,1,3,4
1,8479994,Jaret Anderson-Dolan,C,LAK,24,24,1,3,4
1,8475752,Tyler Pitlick,C,NYR,32,34,1,3,4
1,8476913,Devin Shore,C,SEA,29,21,1,3,4
1,8475747,Patrik Nemeth,D,ARI,31,29,0,4,4
1,8482176,Wyatt Kaiser,D,CHI,21,23,0,4,4
1,8477359,Tucker Poolman,D,VAN,30,26,0,4,4
1,8478452,Caleb Jones,D,COL,26,20,0,4,4
1,8477851,Jordan Oesterle,D,CGY,31,48,0,4,4
1,8478454,Noah Juulsen,D,VAN,26,38,0,4,4
1,8483641,Anton Levtchi,L,FLA,28,27,0,4,4
1,8478424,Jansen Harkins,C,PIT,26,34,0,4,4
1,8473446,Erik Johnson,D,BUF,35,46,3,0,3
1,8482452,Elliot Desnoyers,L,PHI,21,26,2,1,3
1,8480242,Arnaud Durandeau,L,NYI,24,29,2,1,3
1,8481147,Reese Johnson,C,CHI,25,34,2,1,3
1,8478078,Rourke Chartier,C,OTT,27,34,2,1,3
1,8474709,Matt Martin,L,NYI,34,31,2,1,3
1,8479772,Zack MacEwen,R,OTT,27,22,2,1,3
1,8477962,Brendan Lemieux,L,CAR,27,23,2,1,3
1,8475766,Austin Watson,L,TBL,31,28,2,1,3
1,8480468,James Hamblin,L,EDM,24,31,2,1,3
1,8480355,Mark Kastelic,C,OTT,24,34,2,1,3
1,8481122,Simon Benoit,D,TOR,25,39,1,2,3
1,8478451,Ethan Bear,D,WSH,26,16,1,2,3
1,8471686,Marc Staal,D,PHI,36,20,1,2,3
1,8474218,Jason Demers,D,EDM,35,31,1,2,3
1,8477244,Chad Ruhwedel,D,PIT,33,37,1,2,3
1,8481541,Samuel Bolduc,D,NYI,23,33,1,2,3
1,8476934,Brock McGinn,L,ANA,29,24,1,2,3
1,8476994,Vinnie Hinostroza,C,PIT,29,14,1,2,3
1,8480007,Jonas Rondbjerg,R,VGK,24,17,1,2,3
1,8476867,Brendan Gaunce,C,CBJ,29,8,1,2,3
1,8478904,Steven Lorentz,C,FLA,27,28,1,2,3
1,8479379,Givani Smith,R,SJS,25,26,1,2,3
1,8471873,Anton Stralman,D,BOS,37,27,0,3,3
1,8483424,Owen Beck,C,MTL,19,27,0,3,3
1,8482451,Mikael Pyyhtia,L,CBJ,22,29,0,3,3
1,8478450,Parker Wotherspoon,D,BOS,26,23,0,3,3
1,8482181,Tristen Robins,C,SJS,22,28,0,3,3
1,8480977,Semyon Der-Arguchintsev,C,TOR,23,29,0,3,3
1,8477810,Joel Hanley,D,DAL,32,26,0,3,3
1,8480853,Liam Foudy,C,NSH,23,13,0,3,3
1,8475235,Nicolas Deslauriers,L,PHI,32,47,0,3,3
1,8480776,Sheldon Rempal,R,VGK,28,5,2,0,2
1,8471817,Ryan Reaves,R,TOR,36,27,2,0,2
1,8477073,Kurtis MacDermid,D,COL,29,28,2,0,2
1,8483464,Marco Kasper,C,DET,19,28,1,1,2
1,8480831,Alec Regula,D,CHI,23,27,1,1,2
1,8482133,Thomas Bordeleau,C,SJS,21,6,1,1,2
1,8481006,Tyler Tucker,D,STL,23,16,1,1,2
1,8479362,Riley Tufte,L,COL,25,5,1,1,2
1,8478051,Max Willman,C,NJD,28,13,1,1,2
1,8481532,Alex Turcotte,C,LAK,22,6,1,1,2
1,8480070,Ian Mitchell,D,BOS,24,13,0,2,2
1,8480196,Jacob Bryson,D,BUF,26,8,0,2,2
1,8482207,William Dufour,R,NYI,21,29,0,2,2
1,8480870,Bo Groulx,C,ANA,23,32,0,2,2
1,8473473,Milan Lucic,L,BOS,35,4,0,2,2
1,8477464,Nic Petan,C,MIN,28,6,0,2,2
1,8477527,Ross Johnston,L,ANA,29,41,0,2,2
1,8481043,Cole Koepke,L,TBL,25,8,0,2,2
1,8482448,Samuel Knazko,D,CBJ,21,29,1,0,1
1,8481056,Spencer Stastney,D,NSH,23,9,1,0,1
1,8480823,Alexander Alexeyev,D,WSH,24,13,1,0,1
1,8476873,Mark Jankowski,C,NSH,29,5,1,0,1
1,8480021,Jack Studnicka,C,SJS,24,14,1,0,1
1,8478409,Anthony Richard,C,BOS,27,4,1,0,1
1,8483570,Ben Meyers,C,COL,25,9,1,0,1
1,8481422,Jacob Lucchini,C,MIN,28,13,1,0,1
1,8479546,Oskar Steen,C,BOS,25,34,1,0,1
1,8481239,Samuel Fagemo,L,LAK,23,8,1,0,1
1,8482762,Simon Edvinsson,D,DET,20,2,0,1,1
1,8481161,Jake Christiansen,D,CBJ,24,3,0,1,1
1,8480157,Calle Rosen,D,STL,29,5,0,1,1
1,8479984,Cal Foote,D,NJD,25,4,0,1,1
1,8479321,Lucas Johansen,D,WSH,26,6,0,1,1
1,8479378,Logan Stanley,D,WPG,25,10,0,1,1
1,8478017,Mark Friedman,D,VAN,28,20,0,1,1
1,8482095,Tyler Kleven,D,OTT,21,5,0,1,1
1,8479320,Max Lajoie,D,TOR,26,5,0,1,1
1,8477887,Patrick Brown,C,BOS,31,11,0,1,1
1,8480245,Olle Lycksell,R,PHI,24,5,0,1,1
1,8478146,Matthew Highmore,C,OTT,27,6,0,1,1
1,8480845,Rasmus Kupari,C,WPG,23,21,0,1,1
1,8478512,Austin Czarnik,C,DET,31,18,0,1,1
1,8479367,William Lockwood,R,FLA,25,23,0,1,1
1,8481543,Nikita Alexandrov,C,STL,23,18,0,1,1
1,8483597,Milos Kelemen,L,ARI,24,10,0,1,1
1,8483565,Nick Blankenburg,D,CBJ,25,6,0,0,0
1,8483620,Marcus Bjork,D,CBJ,26,0,0,0,0
1,8481521,Ronnie Attard,D,PHI,24,0,0,0,0
1,8482399,Billy Sweezey,D,CBJ,27,0,0,0,0
1,8481072,Tim Berni,D,CBJ,23,0,0,0,0
1,8476884,Derrick Pouliot,D,SJS,29,0,0,0,0
1,8482624,Daniil Miromanov,D,VGK,26,2,0,0,0
1,8482861,Vincent Iorio,D,WSH,21,0,0,0,0
1,8478465,Guillaume Brisebois,D,VAN,26,0,0,0,0
1,8484256,Jake Livingstone,D,NSH,24,0,0,0,0
1,8481599,Victor Soderstrom,D,ARI,22,1,0,0,0
1,8474027,Justin Braun,D,PHI,36,0,0,0,0
1,8478062,Dysin Mayo,D,ARI,27,0,0,0,0
1,8481563,Drew Helleson,D,ANA,22,0,0,0,0
1,8481575,Lassi Thomson,D,OTT,23,0,0,0,0
1,8483619,Filip Roos,D,CHI,24,4,0,0,0
1,8481461,Corey Schueneman,D,MTL,28,0,0,0,0
1,8478846,Christian Wolanin,D,VAN,28,0,0,0,0
1,8479395,Dennis Cholowski,D,NYI,25,0,0,0,0
1,8479945,Gavin Bayreuther,D,CBJ,29,0,0,0,0
1,8474818,Jordie Benn,D,TOR,36,0,0,0,0
1,8479421,Jacob Moverare,D,LAK,25,5,0,0,0
1,8479329,Frederic Allard,D,MTL,26,0,0,0,0
1,8481600,Tobias Bjornfot,D,VGK,22,3,0,0,0
1,8477462,Robert Hagg,D,ANA,28,5,0,0,0
1,8476470,Nathan Beaulieu,D,ANA,31,0,0,0,0
1,8484254,Akito Hirose,D,VAN,24,3,0,0,0
1,8479388,Riley Stillman,D,BUF,25,0,0,0,0
1,8482824,Nick Cicek,D,SJS,23,0,0,0,0
1,8480056,Jack Rathbone,D,VAN,24,0,0,0,0
1,8476850,Ryan Murray,D,EDM,30,0,0,0,0
1,8478841,Colton White,D,ANA,26,0,0,0,0
1,8480160,Radim Simek,D,SJS,31,0,0,0,0
1,8478491,Jacob Larsson,D,OTT,26,0,0,0,0
1,8475857,Kevin Gravel,D,NSH,31,0,0,0,0
1,8482067,Connor Mackey,D,NYR,27,1,0,0,0
1,8477433,Ben Harpur,D,NYR,28,0,0,0,0
1,8481572,Ville Heinola,D,WPG,22,0,0,0,0
1,8478415,Jakub Zboril,D,BOS,26,0,0,0,0
1,8477341,Andreas Johnsson,L,SJS,29,0,0,0,0
1,8480216,Jacob Peterson,C,SJS,24,6,0,0,0
1,8477467,Gustav Olofsson,D,SEA,29,0,0,0,0
1,8478476,Kyle Capobianco,D,WPG,26,0,0,0,0
1,8479985,Cale Fleury,D,SEA,25,0,0,0,0
1,8475227,Chris Wideman,D,MTL,33,0,0,0,0
1,8479333,Libor Hajek,D,NYR,25,0,0,0,0
1,8479376,Victor Mete,D,PHI,25,1,0,0,0
1,8480439,Mac Hollowell,D,TOR,25,0,0,0,0
1,8480467,Austin Strand,D,ANA,26,0,0,0,0
1,8477981,Roland McKeown,D,NSH,27,0,0,0,0
1,8474628,Michael Stone,D,CGY,33,0,0,0,0
1,8480034,Joel Teasdale,L,MTL,24,0,0,0,0
1,8481609,Vladislav Kolyachonok,D,ARI,22,1,0,0,0
1,8479602,Jeremy Davies,D,BUF,27,0,0,0,0
1,8479639,Dylan Coghlan,D,CAR,25,0,0,0,0
1,8478506,Gabriel Carlsson,D,WSH,26,0,0,0,0
1,8477463,Steven Santini,D,STL,28,0,0,0,0
1,8478075,Anders Bjork,L,CHI,27,0,0,0,0
1,8484287,Cole McWard,D,VAN,22,1,0,0,0
1,8474145,Robert Bortuzzo,D,NYI,34,15,0,0,0
1,8475625,Matt Irwin,D,WSH,36,0,0,0,0
1,8482179,Justin Richards,C,CBJ,25,0,0,0,0
1,8481649,Joona Luoto,L,CBJ,26,0,0,0,0
1,8479026,Philippe Myers,D,TBL,26,5,0,0,0
1,8480935,Lawrence Pilut,D,BUF,28,0,0,0,0
1,8479578,Casey Fitzgerald,D,FLA,26,0,0,0,0
1,8480071,Robin Salo,D,NYI,25,0,0,0,0
1,8478224,Luke Philp,C,CHI,28,0,0,0,0
1,8484125,Hunter McKown,C,CBJ,21,0,0,0,0
1,8481679,Maxence Guenette,D,OTT,22,1,0,0,0
1,8479423,Alex Nylander,L,PIT,25,5,0,0,0
1,8480441,Trey Fix-Wolansky,R,CBJ,24,1,0,0,0
1,8480820,Filip Kral,D,TOR,24,0,0,0,0
1,8479523,Lucas Carlsson,D,FLA,26,0,0,0,0
1,8479304,Kyle Criscuolo,C,SJS,31,0,0,0,0
1,8474697,Mark Borowiecki,D,NSH,34,0,0,0,0
1,8475780,Chris Wagner,R,BOS,32,27,0,0,0
1,8480842,Filip Hallander,C,PIT,23,0,0,0,0
1,8481725,Elmer Soderblom,L,DET,22,0,0,0,0
1,8479252,Dan Renouf,D,BOS,29,0,0,0,0
1,8481591,Sam Poulin,R,PIT,22,0,0,0,0
1,8475968,Alex Belzile,R,MTL,32,0,0,0,0
1,8475772,Riley Sheahan,C,BUF,32,0,0,0,0
1,8475163,Alex Chiasson,R,DET,33,0,0,0,0
1,8481598,Philip Broberg,D,EDM,22,10,0,0,0
1,8478455,Austin Wagner,L,CHI,26,0,0,0,0
1,8476779,Brad Hunt,D,COL,35,0,0,0,0
1,8479335,Rasmus Asplund,C,NSH,26,0,0,0,0
1,8478967,Lane Pederson,C,CBJ,26,0,0,0,0
1,8481077,John Leonard,L,NSH,25,0,0,0,0
1,8481585,Egor Afanasyev,L,NSH,22,2,0,0,0
1,8483397,Marc McLaughlin,C,BOS,24,0,0,0,0
1,8480443,Kristian Reichel,C,WPG,25,0,0,0,0
1,8481751,Lukas Rousek,R,BUF,24,5,0,0,0
1,8476396,Steven Fogarty,C,MIN,30,0,0,0,0
1,8478881,Brett Seney,L,CHI,27,4,0,0,0
1,8480326,Sheldon Dries,C,VAN,29,0,0,0,0
1,8481433,Taro Hirose,L,DET,27,0,0,0,0
1,8480833,Vitali Kravtsov,R,VAN,24,0,0,0,0
1,8481550,Adam Beckman,L,MIN,22,0,0,0,0
1,8479972,Mason Shaw,C,MIN,25,0,0,0,0
1,8477460,Laurent Dauphin,C,ARI,28,0,0,0,0
1,8476166,Taylor Fedun,D,PIT,35,0,0,0,0
1,8478067,Oskar Lindblom,L,SJS,27,1,0,0,0
1,8479944,Zach Aston-Reese,C,DET,29,1,0,0,0
1,8479465,Drake Caggiula,L,PIT,29,0,0,0,0
1,8481740,Tyce Thompson,R,NJD,24,0,0,0,0
1,8476948,Charles Hudon,L,COL,29,0,0,0,0
1,8480863,Gabriel Fortier,L,TBL,23,0,0,0,0
1,8471887,Patric Hornqvist,R,FLA,36,0,0,0,0
1,8477471,Dillon Heatherington,D,OTT,28,0,0,0,0
1,8481441,Joe Snively,C,WSH,27,3,0,0,0
1,8478173,Hayden Hodgson,R,PHI,27,0,0,0,0
1,8481720,Nick Abruzzese,C,TOR,24,0,0,0,0
1,8478843,Denis Malgin,C,COL,26,0,0,0,0
1,8483630,Pavol Regenda,L,ANA,24,0,0,0,0
1,8478373,Nikita Soshnikov,R,NYI,30,0,0,0,0
1,8482147,Jean-Luc Foudy,C,COL,21,0,0,0,0
1,8478431,Evgeny Svechnikov,L,SJS,27,0,0,0,0
1,8477210,Buddy Robinson,R,CHI,32,0,0,0,0
1,8479404,Henrik Borgstrom,C,WSH,26,0,0,0,0
1,8481712,Matej Blumel,R,DAL,23,0,0,0,0
1,8475278,Byron Froese,C,VGK,32,7,0,0,0
1,8479338,Markus Niemelainen,D,EDM,25,0,0,0,0
1,8471794,Darren Helm,C,COL,36,0,0,0,0
1,8482623,Josh Dunne,C,CBJ,25,0,0,0,0
1,8482641,Matt Kiersted,D,FLA,25,0,0,0,0
1,8476851,Alex Galchenyuk,C,COL,29,0,0,0,0
1,8479366,Logan Brown,C,STL,25,0,0,0,0
1,8480822,Martin Kaut,R,SJS,24,0,0,0,0
1,8482834,Jesper Froden,R,SEA,29,0,0,0,0
1,8480844,Grigori Denisenko,L,VGK,23,3,0,0,0
1,8482635,Mike Hardman,L,CHI,24,0,0,0,0
1,8477357,Saku Maenalanen,R,WPG,29,0,0,0,0
1,8480979,Nathan Smith,C,ARI,25,0,0,0,0
1,8479356,Kieffer Bellows,L,PHI,25,0,0,0,0
1,8475795,Dylan McIlrath,D,WSH,31,1,0,0,0
1,8478400,Colin White,C,PIT,26,9,0,0,0
