,PlayerID,Player,Team,Position,Headshot,Team Logo,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
19,8470828,Toby Enstrom,ATL,D,https://assets.nhle.com/mugs/nhl/20072008/ATL/8470828.png,https://assets.nhle.com/logos/nhl/svg/ATL_19992000-20102011_light.svg,tobyenstrom,39,1984-11-05,Nordingra,,SWE,SWE,70,180,2003,ATL,8,10,239
20,8460561,Sheldon Souray,EDM,D,https://assets.nhle.com/mugs/nhl/20072008/EDM/8460561.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,sheldonsouray,47,1976-07-13,Elk Point,AB,CAN,CAN,76,231,1994,N.J,3,19,71
21,8466378,Martin St. Louis,TBL,R,https://assets.nhle.com/mugs/nhl/20072008/TBL/8466378.png,https://assets.nhle.com/logos/nhl/svg/TBL_20072008-20102011_light.svg,martinstlouis,48,1975-06-18,Laval,QC,CAN,CAN,68,180,-,-,-,-,-
22,8470137,Joni Pitkanen,EDM,D,https://assets.nhle.com/mugs/nhl/20072008/EDM/8470137.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,jonipitkanen,40,1983-09-19,Oulu,,FIN,FIN,75,220,2002,PHI,1,4,4
23,8467856,Brian Rafalski,DET,D,https://assets.nhle.com/mugs/nhl/20072008/DET/8467856.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,brianrafalski,50,1973-09-28,Dearborn,MI,USA,USA,70,194,-,-,-,-,-
24,8465210,Pavel Kubina,TOR,D,https://assets.nhle.com/mugs/nhl/20072008/TOR/8465210.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,pavelkubina,46,1977-04-15,Celadna,,CZE,CZE,76,258,1996,T.B,7,17,179
25,8458517,Scott Niedermayer,ANA,D,https://assets.nhle.com/mugs/nhl/20072008/ANA/8458517.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,scottniedermayer,50,1973-08-31,Edmonton,AB,CAN,CAN,73,194,1991,N.J,1,3,3
26,8468542,Paul Martin,NJD,D,https://assets.nhle.com/mugs/nhl/20072008/NJD/8468542.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,paulmartin,42,1981-03-05,Minneapolis,MN,USA,USA,73,200,2000,N.J,2,32,62
27,8460503,Mattias Ohlund,VAN,D,https://assets.nhle.com/mugs/nhl/20072008/VAN/8460503.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,mattiasohlund,47,1976-09-09,Pitea,,SWE,SWE,76,188,1994,VAN,1,13,13
28,8465202,Sami Salo,VAN,D,https://assets.nhle.com/mugs/nhl/20072008/VAN/8465202.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,samisalo,49,1974-09-02,Turku,,FIN,FIN,75,215,1996,OTT,9,24,239
29,8471242,Mike Green,WSH,D,https://assets.nhle.com/mugs/nhl/20072008/WSH/8471242.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,michaelgreen,38,1985-10-12,Calgary,AB,CAN,CAN,73,210,2004,WSH,1,29,29
30,8459670,Kimmo Timonen,PHI,D,https://assets.nhle.com/mugs/nhl/20072008/PHI/8459670.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,kimmotimonen,48,1975-03-18,Kuopio,,FIN,FIN,70,194,1993,L.A,10,16,250
31,8465012,Tom Poti,WSH,D,https://assets.nhle.com/mugs/nhl/20072008/WSH/8465012.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,tompoti,46,1977-03-22,Worcester,MA,USA,USA,75,190,1996,EDM,3,7,59
32,8467389,Brad Richards,DAL,C,https://assets.nhle.com/mugs/nhl/20072008/DAL/8467389.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,bradrichards,43,1980-05-02,Murray Hbr.,PE,CAN,CAN,72,199,1998,T.B,3,6,64
33,8460770,Kim Johnsson,MIN,D,https://assets.nhle.com/mugs/nhl/20072008/MIN/8460770.png,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,kimjohnsson,47,1976-03-16,Malmö,,SWE,SWE,73,193,1994,NYR,11,26,286
34,8469598,Kevin Bieksa,VAN,D,https://assets.nhle.com/mugs/nhl/20072008/VAN/8469598.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,kevinbieksa,42,1981-06-16,Grimsby,ON,CAN,CAN,73,197,2001,VAN,5,20,151
35,8456283,Adam Foote,COL,D,https://assets.nhle.com/mugs/nhl/20072008/COL/8456283.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,adamfoote,52,1971-07-10,Toronto,ON,CAN,CAN,74,220,1989,QUE,2,1,22
36,8468484,Rostislav Klesla,CBJ,D,https://assets.nhle.com/mugs/nhl/20072008/CBJ/8468484.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,rostislavklesla,41,1982-03-21,Novy Jicin,,CZE,CZE,75,215,2000,CBJ,1,4,4
37,8465185,Willie Mitchell,VAN,D,https://assets.nhle.com/mugs/nhl/20072008/VAN/8465185.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,williemitch,46,1977-04-23,Port McNeill,BC,CAN,CAN,75,210,1996,N.J,8,10,199
38,8465122,Brett Clark,COL,D,https://assets.nhle.com/mugs/nhl/20072008/COL/8465122.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,brettclark,46,1976-12-23,Wapella,SK,CAN,CAN,72,194,1996,MTL,6,19,154
39,8458938,Roman Hamrlik,MTL,D,https://assets.nhle.com/mugs/nhl/20072008/MTL/8458938.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,romanhamrlik,49,1974-04-12,Zlin,,CZE,CZE,74,206,1992,T.B,1,1,1
40,8471214,Alex Ovechkin,WSH,L,https://assets.nhle.com/mugs/nhl/20072008/WSH/8471214.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,alexovechkin,38,1985-09-17,Moscow,,RUS,RUS,75,238,2004,WSH,1,1,1
41,8470613,Brent Burns,MIN,D,https://assets.nhle.com/mugs/nhl/20072008/MIN/8470613.png,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,brentburns,38,1985-03-09,Barrie,ON,CAN,CAN,77,230,2003,MIN,1,20,20
42,8468598,Lubomir Visnovsky,LAK,D,https://assets.nhle.com/mugs/nhl/20072008/LAK/8468598.png,https://assets.nhle.com/logos/nhl/svg/LAK_20022003-20092010_light.svg,lubomirvisnovsky,47,1976-08-11,Topolcany,,SVK,SVK,70,192,2000,L.A,4,22,118
43,8467439,Jaroslav Spacek,BUF,D,https://assets.nhle.com/mugs/nhl/20072008/BUF/8467439.png,https://assets.nhle.com/logos/nhl/svg/BUF_20062007-20092010_light.svg,jaroslavspacek,49,1974-02-11,Rokycany,,CZE,CZE,72,210,1998,FLA,5,3,117
44,8467329,Vincent Lecavalier,TBL,C,https://assets.nhle.com/mugs/nhl/20072008/TBL/8467329.png,https://assets.nhle.com/logos/nhl/svg/TBL_20072008-20102011_light.svg,vincentlecavalier,43,1980-04-21,Ile Bizard,QC,CAN,CAN,76,215,1998,T.B,1,1,1
45,8468101,Radek Martinek,NYI,D,https://assets.nhle.com/mugs/nhl/20072008/NYI/8468101.png,https://assets.nhle.com/logos/nhl/svg/NYI_19971998-20092010_light.svg,radekmartinek,47,1976-08-31,Havlickuv Brod,,CZE,CZE,72,205,1999,NYI,8,13,228
46,8445550,Rob Blake,LAK,D,https://assets.nhle.com/mugs/nhl/20072008/LAK/8445550.png,https://assets.nhle.com/logos/nhl/svg/LAK_20022003-20092010_light.svg,robblake,54,1969-12-10,Simcoe,ON,CAN,CAN,76,220,1988,L.A,4,7,70
47,8469465,Dan Hamhuis,NSH,D,https://assets.nhle.com/mugs/nhl/20072008/NSH/8469465.png,https://assets.nhle.com/logos/nhl/svg/NSH_19981999-20102011_light.svg,danhamhuis,41,1982-12-13,Smithers,BC,CAN,CAN,73,204,2001,NSH,1,12,12
48,8466158,Scott Hannan,COL,D,https://assets.nhle.com/mugs/nhl/20072008/COL/8466158.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,scotthannan,44,1979-01-23,Richmond,BC,CAN,CAN,73,215,1997,S.J,1,23,23
49,8468493,Ron Hainsey,CBJ,D,https://assets.nhle.com/mugs/nhl/20072008/CBJ/8468493.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,ronhainsey,42,1981-03-24,Bolton,CT,USA,USA,75,201,2000,MTL,1,13,13
50,8460492,Ed Jovanovski,PHX,D,https://assets.nhle.com/mugs/nhl/20072008/PHX/8460492.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,edjovanovski,47,1976-06-26,Windsor,ON,CAN,CAN,75,220,1994,FLA,1,1,1
51,8464956,Chris Phillips,OTT,D,https://assets.nhle.com/mugs/nhl/20072008/OTT/8464956.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,chrisphillips,45,1978-03-09,Calgary,AB,CAN,CAN,75,219,1996,OTT,1,1,1
52,8445735,Rod Brind'Amour,CAR,C,https://assets.nhle.com/mugs/nhl/20072008/CAR/8445735.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,rodbrindamour,53,1970-08-09,Ottawa,ON,CAN,CAN,73,205,1988,STL,1,9,9
53,8470309,Ryan Whitney,PIT,D,https://assets.nhle.com/mugs/nhl/20072008/PIT/8470309.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,ryanwhitney,40,1983-02-19,Boston,MA,USA,USA,76,209,2002,PIT,1,5,5
54,8464962,Ruslan Salei,COL,D,https://assets.nhle.com/mugs/nhl/20072008/COL/8464962.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,ruslansalei,49,1974-11-02,Minsk,,BLR,BLR,73,212,1996,ANA,1,9,9
55,8467890,Barret Jackman,STL,D,https://assets.nhle.com/mugs/nhl/20072008/STL/8467890.png,https://assets.nhle.com/logos/nhl/svg/STL_20002001-20072008_light.svg,barretjackman,42,1981-03-05,Trail,BC,CAN,CAN,72,203,1999,STL,1,17,17
56,8451224,Mathieu Schneider,ANA,D,https://assets.nhle.com/mugs/nhl/20072008/ANA/8451224.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,mathieuschneider,54,1969-06-12,New York City,NY,USA,USA,71,192,1987,MTL,3,2,44
57,8460621,Daniel Alfredsson,OTT,R,https://assets.nhle.com/mugs/nhl/20072008/OTT/8460621.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,dannyalfredsson,51,1972-12-11,Gothenburg,,SWE,SWE,71,203,1994,OTT,6,3,133
58,8466333,Andrew Ference,BOS,D,https://assets.nhle.com/mugs/nhl/20072008/BOS/8466333.png,https://assets.nhle.com/logos/nhl/svg/BOS_20072008_light.svg,andrewference,44,1979-03-17,Edmonton,AB,CAN,CAN,71,182,1997,PIT,8,18,208
59,8467423,Shawn Horcoff,EDM,C,https://assets.nhle.com/mugs/nhl/20072008/EDM/8467423.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,shawnhorcoff,45,1978-09-17,Trail,BC,CAN,CAN,73,210,1998,EDM,4,13,99
60,8462033,Wade Redden,OTT,D,https://assets.nhle.com/mugs/nhl/20072008/OTT/8462033.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,waderedden,46,1977-06-12,Lloydminster,SK,CAN,CAN,74,205,1995,NYI,1,2,2
61,8470104,Tom Gilbert,EDM,D,https://assets.nhle.com/mugs/nhl/20072008/EDM/8470104.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,tomgilbert,40,1983-01-10,Bloomington,MN,USA,USA,74,210,2002,COL,4,33,129
62,8468083,Henrik Zetterberg,DET,C,https://assets.nhle.com/mugs/nhl/20072008/DET/8468083.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,henrikzetterberg,43,1980-10-09,Njurunda,,SWE,SWE,72,197,1999,DET,7,24,210
63,8458541,Steve Staios,EDM,D,https://assets.nhle.com/mugs/nhl/20072008/EDM/8458541.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,stevestaios,50,1973-07-28,Hamilton,ON,CAN,CAN,73,200,1991,STL,2,5,27
64,8459433,Brendan Witt,NYI,D,https://assets.nhle.com/mugs/nhl/20072008/NYI/8459433.png,https://assets.nhle.com/logos/nhl/svg/NYI_19971998-20092010_light.svg,brendanwitt,48,1975-02-20,Humboldt,SK,CAN,CAN,74,223,1993,WSH,1,11,11
65,8468482,Dany Heatley,OTT,L,https://assets.nhle.com/mugs/nhl/20072008/OTT/8468482.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,danyheatley,42,1981-01-21,Freiburg,,DEU,CAN,75,212,2000,ATL,1,2,2
66,8469555,Christian Ehrhoff,SJS,D,https://assets.nhle.com/mugs/nhl/20072008/SJS/8469555.png,https://assets.nhle.com/logos/nhl/svg/SJS_20072008_light.svg,christianehrhoff,41,1982-07-06,Moers,,DEU,DEU,74,201,2001,S.J,4,10,106
67,8464966,Derek Morris,PHX,D,https://assets.nhle.com/mugs/nhl/20072008/PHX/8464966.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,derekmorris,45,1978-08-24,Edmonton,AB,CAN,CAN,72,210,1996,CGY,1,13,13
68,8471677,Jack Johnson,LAK,D,https://assets.nhle.com/mugs/nhl/20072008/LAK/8471677.png,https://assets.nhle.com/logos/nhl/svg/LAK_20022003-20092010_light.svg,jackjohnson,36,1987-01-13,Indianapolis,IN,USA,USA,73,227,2005,CAR,1,3,3
69,8465042,Toni Lydman,BUF,D,https://assets.nhle.com/mugs/nhl/20072008/BUF/8465042.png,https://assets.nhle.com/logos/nhl/svg/BUF_20062007-20092010_light.svg,tonilydman,46,1977-09-25,Lahti,,FIN,FIN,74,213,1996,CGY,4,9,89
70,8470595,Eric Staal,CAR,C,https://assets.nhle.com/mugs/nhl/20072008/CAR/8470595.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,ericstaal,39,1984-10-29,Thunder Bay,ON,CAN,CAN,76,195,2003,CAR,1,2,2
71,8471709,Marc-Edouard Vlasic,SJS,D,https://assets.nhle.com/mugs/nhl/20072008/SJS/8471709.png,https://assets.nhle.com/logos/nhl/svg/SJS_20072008_light.svg,marcedouardvlasic,36,1987-03-30,Montreal,QC,CAN,CAN,73,205,2005,S.J,2,5,35
72,8469760,Zbynek Michalek,PHX,D,https://assets.nhle.com/mugs/nhl/20072008/PHX/8469760.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,zbynekmichalek,40,1982-12-23,Jindrichuv Hradec,,CZE,CZE,74,210,-,-,-,-,-
73,8470617,Mike Richards,PHI,C,https://assets.nhle.com/mugs/nhl/20072008/PHI/8470617.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,michaelrichards,38,1985-02-11,Kenora,ON,CAN,CAN,71,196,2003,PHI,1,24,24
74,8458527,Philippe Boucher,DAL,D,https://assets.nhle.com/mugs/nhl/20072008/DAL/8458527.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,philippeboucher,50,1973-03-24,St. Apollinaire,QC,CAN,CAN,75,218,1991,BUF,1,13,13
75,8469454,Ilya Kovalchuk,ATL,L,https://assets.nhle.com/mugs/nhl/20072008/ATL/8469454.png,https://assets.nhle.com/logos/nhl/svg/ATL_19992000-20102011_light.svg,ilyakovalchuk,40,1983-04-15,Tver,,RUS,RUS,75,222,2001,ATL,1,1,1
76,8470607,Brent Seabrook,CHI,D,https://assets.nhle.com/mugs/nhl/20072008/CHI/8470607.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,brentseabrook,38,1985-04-20,Richmond,BC,CAN,CAN,75,220,2003,CHI,1,14,14
77,8462042,Jarome Iginla,CGY,R,https://assets.nhle.com/mugs/nhl/20072008/CGY/8462042.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,jaromeiginla,46,1977-07-01,Edmonton,AB,CAN,CAN,73,210,1995,DAL,1,11,11
78,8466138,Joe Thornton,SJS,C,https://assets.nhle.com/mugs/nhl/20072008/SJS/8466138.png,https://assets.nhle.com/logos/nhl/svg/SJS_20072008_light.svg,joethornton,44,1979-07-02,London,ON,CAN,CAN,76,220,1997,BOS,1,1,1
79,8467514,Pavel Datsyuk,DET,C,https://assets.nhle.com/mugs/nhl/20072008/DET/8467514.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,paveldatsyuk,45,1978-07-20,Sverdlovsk,,RUS,RUS,71,188,1998,DET,6,26,171
80,8466148,Marian Hossa,PIT,R,https://assets.nhle.com/mugs/nhl/20072008/PIT/8466148.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,marianhossa,44,1979-01-12,Stará Lubovna,,SVK,SVK,73,207,1997,OTT,1,12,12
81,8467344,Robyn Regehr,CGY,D,https://assets.nhle.com/mugs/nhl/20072008/CGY/8467344.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,robynregehr,43,1980-04-19,Recife,,BRA,CAN,75,222,1998,COL,1,19,19
82,8471303,Alexander Edler,VAN,D,https://assets.nhle.com/mugs/nhl/20072008/VAN/8471303.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,alexedler,37,1986-04-21,Ostersund,,SWE,SWE,76,210,2004,VAN,3,26,91
83,8471215,Evgeni Malkin,PIT,C,https://assets.nhle.com/mugs/nhl/20072008/PIT/8471215.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,evgenimalkin,37,1986-07-31,Magnitogorsk,,RUS,RUS,75,195,2004,PIT,1,2,2
84,8467332,Bryan Allen,FLA,D,https://assets.nhle.com/mugs/nhl/20072008/FLA/8467332.png,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,bryanallen,43,1980-08-21,Kingston,ON,CAN,CAN,77,223,1998,VAN,1,4,4
85,8470054,Keith Ballard,PHX,D,https://assets.nhle.com/mugs/nhl/20072008/PHX/8470054.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,keithballard,41,1982-11-26,Baudette,MN,USA,USA,71,204,2002,BUF,1,11,11
86,8470601,Braydon Coburn,PHI,D,https://assets.nhle.com/mugs/nhl/20072008/PHI/8470601.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,braydoncoburn,38,1985-02-27,Shaunavon,SK,CAN,CAN,77,224,2003,ATL,1,8,8
87,8470839,Shane O'Brien,TBL,D,https://assets.nhle.com/mugs/nhl/20072008/TBL/8470839.png,https://assets.nhle.com/logos/nhl/svg/TBL_20072008-20102011_light.svg,shaneobrien,40,1983-08-09,Port Hope,ON,CAN,CAN,75,230,2003,ANA,8,21,250
88,8471958,Dan Girardi,NYR,D,https://assets.nhle.com/mugs/nhl/20072008/NYR/8471958.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,dangirardi,39,1984-04-29,Welland,ON,CAN,CAN,73,212,-,-,-,-,-
89,8459004,Craig Rivet,SJS,D,https://assets.nhle.com/mugs/nhl/20072008/SJS/8459004.png,https://assets.nhle.com/logos/nhl/svg/SJS_20072008_light.svg,craigrivet,49,1974-09-13,North Bay,ON,CAN,CAN,74,207,1992,MTL,3,20,68
90,8467331,Brad Stuart,DET,D,https://assets.nhle.com/mugs/nhl/20072008/DET/8467331.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,bradstuart,44,1979-11-06,Rocky Mountain House,AB,CAN,CAN,74,215,1998,S.J,1,3,3
91,8469460,Mike Komisarek,MTL,D,https://assets.nhle.com/mugs/nhl/20072008/MTL/8469460.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,michaelkomisarek,41,1982-01-19,West Islip,NY,USA,USA,76,235,2001,MTL,1,7,7
92,8470699,Jan Hejda,CBJ,D,https://assets.nhle.com/mugs/nhl/20072008/CBJ/8470699.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,janhejda,45,1978-06-18,Prague,,CZE,CZE,76,230,2003,BUF,4,5,106
93,8468509,Niklas Kronwall,DET,D,https://assets.nhle.com/mugs/nhl/20072008/DET/8468509.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,niklaskronwall,42,1981-01-12,Stockholm,,SWE,SWE,72,194,2000,DET,1,29,29
94,8456531,Derian Hatcher,PHI,D,https://assets.nhle.com/mugs/nhl/20072008/PHI/8456531.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,derianhatcher,51,1972-06-04,Sterling Heights,MI,USA,USA,77,235,1990,MNS,1,8,8
95,8471669,Paul Stastny,COL,C,https://assets.nhle.com/mugs/nhl/20072008/COL/8471669.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,paulstastny,37,1985-12-27,Quebec City,QC,CAN,USA,72,193,2005,COL,2,14,44
96,8466182,Henrik Tallinder,BUF,D,https://assets.nhle.com/mugs/nhl/20072008/BUF/8466182.png,https://assets.nhle.com/logos/nhl/svg/BUF_20062007-20092010_light.svg,henriktallinder,44,1979-01-10,Stockholm,,SWE,SWE,76,209,1997,BUF,2,22,48
97,8471236,Andrej Meszaros,OTT,D,https://assets.nhle.com/mugs/nhl/20072008/OTT/8471236.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,andrejmeszaros,38,1985-10-13,Povaská Bystrica,,SVK,SVK,74,223,2004,OTT,1,23,23
98,8469485,Derek Roy,BUF,C,https://assets.nhle.com/mugs/nhl/20072008/BUF/8469485.png,https://assets.nhle.com/logos/nhl/svg/BUF_20062007-20092010_light.svg,derekroy,40,1983-05-04,Ottawa,ON,CAN,CAN,69,184,2001,BUF,2,2,32
